"Country Name","Country Code","Year","average_value_Automated teller machines (ATMs) (per 100,000 adults)","average_value_Bank liquid reserves to bank assets ratio (%)","average_value_Borrowers from commercial banks (per 1,000 adults)","average_value_Broad money (% of GDP)","average_value_Broad money (current LCU)","average_value_Broad money growth (annual %)","average_value_Broad money to total reserves ratio","average_value_Claims on central government (annual growth as % of broad money)","average_value_Claims on central government, etc. (% GDP)","average_value_Claims on private sector (annual growth as % of broad money)","average_value_Commercial bank branches (per 100,000 adults)","average_value_Consumer price index (2010 = 100)","average_value_DEC alternative conversion factor (LCU per US$)","average_value_Deposit interest rate (%)","average_value_Depositors with commercial banks (per 1,000 adults)","average_value_Depth of credit information index (0=low to 8=high)","average_value_Domestic credit provided by financial sector (% of GDP)","average_value_Domestic credit to private sector (% of GDP)","average_value_Domestic credit to private sector by banks (% of GDP)","average_value_Foreign direct investment, net (BoP, current US$)","average_value_Foreign direct investment, net inflows (% of GDP)","average_value_Foreign direct investment, net inflows (BoP, current US$)","average_value_Foreign direct investment, net outflows (% of GDP)","average_value_Foreign direct investment, net outflows (BoP, current US$)","average_value_GDP deflator: linked series (base year varies by country)","average_value_Inflation, GDP deflator: linked series (annual %)","average_value_Inflation, consumer prices (annual %)","average_value_Interest rate spread (lending rate minus deposit rate, %)","average_value_International migrant stock (% of population)","average_value_International migrant stock, total","average_value_Lending interest rate (%)","average_value_Monetary Sector credit to private sector (% GDP)","average_value_Net domestic credit (current LCU)","average_value_Net foreign assets (current LCU)","average_value_Net migration","average_value_Official exchange rate (LCU per US$, period average)","average_value_Personal remittances, paid (current US$)","average_value_Personal remittances, received (% of GDP)","average_value_Personal remittances, received (current US$)","average_value_Personal transfers, receipts (BoP, current US$)","average_value_Portfolio equity, net inflows (BoP, current US$)","average_value_Portfolio investment, net (BoP, current US$)","average_value_Private credit bureau coverage (% of adults)","average_value_Public credit registry coverage (% of adults)","average_value_Real interest rate (%)","average_value_Strength of legal rights index (0=weak to 12=strong)","average_value_Total reserves (% of total external debt)","average_value_Total reserves (includes gold, current US$)","average_value_Total reserves in months of imports","average_value_Total reserves minus gold (current US$)"
"Guyana","GUY","1963","","","","27.9123796880186","84100000","17.1309192200557","2.90283577025418","-2.0891364902507","1.0620643876535","-0.139275766016713","","","1.7143","","","","","","9.52538997676734","","","","","","","","","","","","","9.52538997676734","31900000","54000000","","1.71429000071429","","","","","","","","","","","","16900000","","16900000"
"Hong Kong SAR, China","HKG","1960","","","","","","","","","","","","","5.3878","","","","","","","","","","","","","","","","","1627488","","","","","","5.7143000047143","","","","","","","","","","","","","",""
"Hungary","HUN","1970","","","","","","","","","","","","","60","","","","","","","","","","","","","","","","","437279","","","","","","59.999999999","","","","","","","","","","","","","",""
"IBRD only","IBD","1970","","","","25.7921930103491","","","","","8.74289195769676","","","","","","","","","","20.316411637568","","0.67950726373681","2491210760.77526","","39616993.2799695","","","","","","23847800","","21.2663715083943","","","","","336599899.3","","277499994.28","","0","","","","","","","","",""
"IDA & IBRD total","IBT","2020","42.0587322187928","20.6015488419133","","143.375527223688","","","","","26.9494572091383","","12.31","","","","","","","119.10433788317","116.043300000945","","","","0.574944369697917","168859849677.179","","","3.04549084804331","5.89331383773753","","","","116.090845645213","","","","","90358457556.0381","1.62072606790429","513912672227.46","","31506359425.1347","","","","","","","","13.2251128691615",""
"IDA total","IDA","2007","1.43066760654641","17.9248714950845","","32.8991770022279","","","","","3.51010993549753","","2.045","","","","75.975","","","18.1239761643886","17.549197098712","","3.31376667391314","35536109233.5024","0.156376661467844","1512576878.74781","","","6.55722772638073","7.6667962413193","","","","17.7392226178818","","","-11514238","","3821622022.67714","4.80226971292062","50222701581.8637","47193579602.9978","2707040641.31115","","3.53787878787879","1.35757575757576","","","57.2843690621845","","7.79997288058182",""
"Indonesia","IDN","1974","","","","13.5879716100112","1455000000000","47.2672064777328","2.33714536372952","","","","","2.36148315723124","415","","","","","","","","0.705825550989914","182120000","","","","","40.4917904384715","","","","","","1388000000000","659000000000","","415","","","","","","","","","","","16.4832874708899","1500130950.68711","","1489500450.68711"
"Ireland","IRL","2008","95.4003254373029","","","","","","","","-13.0210345939521","","33.52","105.662346699139","0.6827","","","","","166.024320499735","166.022721518819","34912564500.8935","8.47380121019911","23287686335.9741","21.1776021396121","58200250836.8677","95.6196594727266","-0.40374663858681","4.06030495117353","","","","","166.024320499735","433053000000","22666277567.03","","","2672746704.51796","0.230470173828044","633377746.865836","10505481.085044","-8038287833.07389","62441579955.1732","100","0","","","","1038963263.28527","0.0350097518713047","871101513.285272"
"Iceland","ISL","2016","88.850063650991","14.2870503811843","","65.4020659755355","1642935750064","-4.63526518926591","1.88207502888792","2.76435784544742","-3.14155950165194","5.74868070521825","35.47","119.847152693711","120.811548065239","","","7","","84.1890741368411","84.1890741368411","-743724078.173073","-5.12806396736361","-1066286957.46864","-8.70483532354167","-1810011035.64172","102.260860866933","2.260860866933","1.6969276199774","","","","8.23666666666667","84.1890741368411","2389741597329","529010178279.526","","120.811548065239","139958188.911735","0.998492057400808","207618131.271064","17856790.8294632","-2472405.74722192","1888614782.94886","100","0","5.84368814136005","4","","7225621330.32653","9.44833258645564","7152512910.32653"
"Kyrgyz Republic","KGZ","2014","24.8328510252882","13.8618666111873","56.45","31.0903545833404","124577185394.17","3.02214259411503","1.18614090719958","-10.355593130965","-5.19847689334505","20.4254287437052","7.89","137.421167323167","53.6541","2.49038830577952","327.82","5","","20.0519633598482","19.8858361514996","-230435500","4.59301372091172","343010700","1.50741489473763","112575200","148.864874625054","8.41522544149154","7.53424729775882","17.6431334701103","","","20.1335217758898","20.0519633598482","63673860800.24","108680773048.125","","53.654058312852","453942295.965503","30.0321142360734","2242827292.1751","2242827292.1751","6900","-50400","38.2","0","10.8087183204007","8","26.8628355380377","1957488936.70541","3.45867759795153","1804789137.41141"
"Korea, Rep.","KOR","1983","","","","33.6928559153115","22938130000000","15.2426623526693","12.0062942343994","-1.1631213512726","2.25883922027142","22.2097346288723","","32.6540071296843","775.75","","","","","43.7106437857759","43.2266844496409","-15400000","0.210003694177888","184300000","0.192455908554776","168900000","","","3.42061545401478","","","","","43.7106437857759","31941470000000","-4935635730407.6","","775.748333333333","21399999.62","1.04887900429053","920500000","538000000","0","-545600000","","","","","","2462789215.83467","0.95586618118947","2346696252.02031"
"Kuwait","KWT","1983","","","","80.5152992301182","4898100000","7.64345208008263","2.7274437389465","3.3294508054414","-18.9218596892242","-2.58224732435224","","46.3800503751571","0.2915","7.13","","","","71.785041493217","71.785041493217","240156445.593666","0.0001916678689743","40000","1.1507568536847","240156445.593666","","","4.71816809275154","1.22166666666667","","","8.35166666666667","71.785041493217","3215900000","2449509672.91536","","0.291476665666667","864563232.4","","","0","0","212709994.668675","","","","","","6160745770.34154","6.60593611953098","5192117270.34154"
"Latin America & Caribbean (excluding high income)","LAC","2008","27.1097937766221","18.1889678779821","132.04","47.8574275680935","","","","","20.1712315009807","","13.545","","","","","","","32.7174751866385","31.7968361826075","","3.1850058027683","122671615085.411","0.850011309497231","32712769128.21","","","9.41246250093636","7.70242579981469","","","","31.8428648448808","","","","","3078575411.97789","1.6264100029091","62641751445.0106","60186858466.5559","-11578201570.4302","","28.2818181818182","10.1181818181818","","","54.7799784825258","","6.57042671009285",""
"Lebanon","LBN","1986","","","","","323897300000","171.949277132813","2.06245199860202","15.9389504546261","","58.3510282354383","","","38.37","16.4166666666667","","","","","","","","10480000","","3525364.0767","","","","5.7958333333333","","","22.2125","","179992457910.1","250425618886.5","","38.3699166665833","","","","","","","","","","","472.363169898999","4092905137.29649","","488025337.296491"
"Latin America & Caribbean","LCN","1979","","","","24.2842254339046","","","","","1.54219200938851","","","","","","","","","","28.2046996828188","","0.84931057665539","5284527068.66918","0.0289292727799604","173078500","","","14.7221703689992","","","","","32.837459659483","","","","","697808337.221","0.209455102408969","1068296668.418","423456666.684213","-7100000.0002","","","","","","26.6091217019048","","9.00510129035474",""
"Low income","LIC","1992","","","","27.1280015755052","","","","","11.2399059430331","","","","","","","","","6.86645999604399","6.70445314322339","","1.09410311566899","855916951.924387","0.108487693685703","123312529.402783","","","9.56041187600808","","","","","6.76289800393254","","","1652477","","477892017.025185","3.21956414555173","2072743498.833","","0","","","","","","2.89843778251333","","",""
"Liechtenstein","LIE","2014","","","","","","","","","","","","","0.9162","","","","","","","","140.300947686665","9340073894.6221","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lower middle income","LMC","2012","9.39426037914856","20.199381909436","39.65","58.5966895454328","","","","","12.8228444108056","","6.42","","","","307.995","","","41.0322121017338","39.0164002458037","","1.81497774666048","112450275222.052","0.446858574793334","27255317396.7554","","","5.19618615531848","7.2691666666667","","","","39.055543483635","","","-14847356","","17876211582.0197","3.92638975083937","243266678571.308","209680868274.606","37880038398.8831","","9.222","6.158","","","71.5503785787293","","11.7926835675683",""
"Low & middle income","LMY","2010","10.4211368142463","20.1204180444166","48.64","93.7544331871418","","","","","11.2478973353585","","6.5","","","","214.775","","","70.546450454415","67.2577823248641","","3.09321466202263","626681564141.612","1.16719567300937","233049640932.716","","","4.27707052915122","6.40478651253913","1.32254003279821","75659254","","67.3030984086448","","","","","68373981158.397","1.49094231403281","303134672434.952","247628619968.099","131876217867.953","","12.718487394958","6.89579831932773","","","129.911923629425","","16.9673602500177",""
"Late-demographic dividend","LTE","2013","53.2809927465924","15.0839483904637","293.33","130.809684841765","","","","","8.80227574830548","","19.55","","","","","5.39583333333333","","101.780353698282","98.4500956157682","","3.51700244284318","664367243017.778","1.8063525042949","339722192082.242","","","2.68229684085038","5.21565333333333","","","","98.4776129244795","","","","","110095098177.133","0.615223428803583","114618973075.552","60485805805.3479","153482435328.708","","35.2145833333333","17.0083333333333","","5","150.781493934998","","16.1411689246949",""
"Late-demographic dividend","LTE","1973","","","","","","","","","","","","","","","","","","","","","","1924052978.2809","","33292129.9999962","","","","","","","","","","","","","14305560.11","","29803249.36","","0","","","","","","45.0960301657527","","",""
"Luxembourg","LUX","1993","","","","","","","","","","","","71.2620374920375","0.8576","","","","","","","","","","","","57.3825131289519","5.97277632357667","3.58809818535163","","","","","","","","","34.5965208333333","","","","","","","","","","","","186694494.516631","","67376314.8209807"
"Macao SAR, China","MAC","1990","","","","117.686282642089","30645508000","26.3657563507379","7.33860343091841","-0.684495605496978","-3.58294930875576","10.2591871474487","","53.5587552871477","8.021","7.125","","","","62.6428571428571","62.6428571428571","","0.0147852534562212","480000","","","29.0930216968695","10.942156759222","7.96969384363222","3.2916666666667","56.9994579343128","205047","10.4166666666667","62.6428571428571","15379200000","17917900000","","8.02099166666667","","","","","","","","","-0.47366132758331","","","520624844.411252","","520624844.411252"
"Mexico","MEX","1973","","","","32.3299565846599","223400000","25.0139899272524","10.6392536211795","11.2367095691102","12.3589001447178","15.3049804141018","","0.0209290199907437","0.0125","","","","","","31.4992764109986","","0.826700434153401","457000000","","","","","12.0819394612939","","","","","31.4992764109986","303060000","17980000","","0.0124999519112712","","","","","","","","","","","15.7475980819433","1679817084.57653","","1160211834.57653"
"Malta","MLT","1993","","","","","","","","","","","","64.3606880059943","0.8905","","","","","","","-55536469.7593795","2.08334545000045","56441543.4034257","0.0334076806646037","905073.644046221","62.2787452507203","2.85450591841187","4.14481954180491","","","","","","","","","0.382289333333333","1852000.40458013","0.939566875622714","25454542.16","1268672.593533","0","266620046.945246","","","","","","1401662958.65609","6.21242484691076","1362442867.70356"
"Middle East & North Africa (excluding high income)","MNA","1980","","","","56.1244067895978","","","","","22.9755188456271","","","","","","","","","31.6207224594508","29.2302932857655","","0.517504904491372","235915809.436565","0.0212198021628648","91963361.874091","","","11.5845673416485","","","3996929","","29.4701230037232","","","","","1471001607.65","","6041857665.9","","17285906.8839953","","","","","","55.5096944513601","","9.03467108117347",""
"Northern Mariana Islands","MNP","1990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.4771218047849","26593","","","","","","","","","","","","","","","","","","","",""
"Malaysia","MYS","2015","54.2685863734428","10.8550334142636","336.79","132.812779305956","1563128301251.21","3.04353513238196","4.20054420610532","0.233664077869773","8.92177131021858","7.56271377097541","10.69","112.789535077487","3.9055","3.13448717948718","771.59","7","","123.10362963114","123.06518059017","684808753.488057","3.27094905445992","9857162111.82329","3.49819240495942","10541970865.3113","100","1.21805573355338","2.10438980238344","1.43088782051282","8.28934891611083","2514243","4.565375","123.10362963114","1675539295207.98","359740673725.503","","3.90550026302768","10482814888.6086","0.545443715012781","1643720838.27636","","-4473546077.29178","7226139225.35931","77.1","57","3.30703770408129","7","","95282342267.7486","5.50777041074816","93978542267.7486"
"New Caledonia","NCL","2019","","","","","","","","","","","","","","","","","","","","","","413344988.0771","","83188751.4022","","","","","","","","","","","","106.588933804405","","","621061715.841089","","","","","","","","","","",""
"Niger","NER","1986","","","","18.3577637352809","121051100000","11.9752796350222","","-6.92603131024225","2.89760374038125","12.4076362654155","","59.0011311880104","346.3059","","","","","17.3787222303113","17.284348561898","11819030.3947733","-0.651652979285951","-12408104.9612365","-0.0309372138176249","-589074.566463172","","","-3.20757134165686","","","","","17.3787222303113","133802100000","5031993147.47287","","346.305903554493","72848884.58","0.838489491335922","15965653.42","8633985.06727884","","","","","","","","","",""
"Nicaragua","NIC","1992","","","","19.4188978134761","1740710000","20.0655262794868","1.20557698088753","1251.31742309284","211.73360107095","63.2294109532349","","","5","14.6072940623452","","","","","22.7041499330656","-15000000","0.836680053547523","15000000","0","0","27.7140556484544","23.6653118683808","","1.2023036487569","","","15.8095977111021","22.7041499330656","22311500000","-20828100000","-120040","5","","0.557786702365016","10000000","10000000","0","0","","","-6.35239909930413","","2.53151218143268","288776250.309376","2.43795905706523","130482500.309376"
"Norway","NOR","1990","","","","57.7146400661457","432779000000","5.54735838334963","4.37907380550055","0.867247270341655","-5.53983410236577","4.95813751576093","","65.0076916116189","6.2597","","","","","","61.568959539114","464752058.36139","0.836441265315929","1001987071.60056","1.22440814709717","1466739129.96195","44.0743337802326","3.81144938967506","4.13103348311347","","4.54174453910326","192587","","61.6553756701251","487337000000","4478593486.86","","6.25974166666667","216797373.049366","0.131748359771241","157823577.9","21989083.7197902","644364690.363124","-561491158.315123","","","","","","15788119113.9691","4.16358507710612","15332279113.9691"
"Norway","NOR","2006","59.9294749938273","1.09789804166425","","52.6589833494035","1167090000000","6.77671782098905","3.20152381018328","12.5399680980355","-4.11845417419981","1.30094469940098","12.01","91.4306397611076","6.4133","","","","103.645326909463","97.5296403898901","89.3976358075131","6643671610.97342","3.43708452552289","11877923790.1756","5.35954684217959","18521595401.1491","79.4841513483117","8.76330834205979","2.32934980757545","","","","","89.4215944740757","2089862000000","-430337267510.967","","6.41333333333333","2596882572.17891","0.153027085830434","528833099.631156","","4774886732.65974","76986339337.266","100","0","","","","56841568846.0479","5.42599732631983","56841568846.0479"
"New Zealand","NZL","1964","","","","24.2606048057787","912800000","6.76023391812866","6.84496868502064","-0.748538011695906","4.57942836112585","1.45029239766082","","5.50576197943277","0.5172399879","","","","","","11.1894331981079","","","","","","","","3.47490547676608","","","","","12.874492734355","656700000","217100000","","0.719193999719194","","","","","","","","","","","","257817310.08","","257270000"
"OECD members","OED","2020","65.710877679351","","","113.495639808003","","","","","37.49107237822","","18.3","","","","","","","158.501572032741","80.8477529478614","","","","0.697630976037324","494373694685.624","","","0.732851645175872","","","","","81.2819121823278","","","","","256265218849.855","0.374117322860387","181300647500.324","73416175110.4451","825796829161.173","","","","","","","","11.5031673406863",""
"Oman","OMN","2016","33.7553080293331","11.092139615876","","61.2976454170676","15423818756","1.83087447760822","1.97973962310272","-8.76562608649547","-18.0878031025161","10.9176834520013","15.95","110.62033765214","0.3845","2.55733333333333","","6","","76.5396186324877","76.4984011289069","-1908685305.59168","3.46154541899661","2265279583.87516","0.544907259668582","356594278.283485","87.5946923801046","-8.9926490338034","1.10920805807029","2.35375","","","4.91108333333333","76.5396186324877","17869218063","4901804355.12522","","0.3845","10312093628.0884","0.0596132965384032","39011703.5110533","","130559167.750325","-4999219765.92978","0","22.7","15.277592655456","1","","20262241805.121","7.10075635844621","20261504991.421"
"Oman","OMN","1993","","","","27.3849612790407","1315464000","3.24652696020721","1.78494097397609","11.8893336472804","-0.259576151219918","4.55961070559611","","","0.3845","5.03775","","","","22.6502206678325","22.6502206678325","-142002600.780234","1.13664751436423","142002600.780234","0","0","38.2803470884464","-5.38937274586847","","3.85225","","","8.89","22.6502206678325","1092340000","955102599.36218","","0.3845","1422626797.28626","0.312265800480993","39011703.49","39011703.5110533","0","0","","","15.0927788561352","","","1916720395.63857","4.08940530170922","1803906928.92641"
"Papua New Guinea","PNG","1960","","","","","","","","","","","","","0.8928570151","","","","","","","","","","","","","","","","","20189","","","","","","0.892856999892857","","","","","","","","","","","","","",""
"Portugal","PRT","1970","","","","","","","","","","","","1.83147040128969","0.1434","","","","","","","","0.356427724277793","28900000","","","","","6.38014449001677","","","101633","","","","","","28.75000002875","","","","","","","","","","","","1564794900","","601770000"
"Post-demographic dividend","PST","2019","87.1443228434882","10.4743859212457","","125.998303916467","","","","","41.0138611270783","","23.42","","","","","6.13888888888889","","151.77448025808","82.4489342432448","","2.06063730887323","1044580913022.16","2.22985000593115","1130358430893.24","","","1.61519988737214","","","","","82.8497764838309","","","","","258350833967.652","0.298413801758059","151272307919.774","30449721957.6606","71530670137.4338","","53.0277777777778","22.5111111111111","","5.97222222222222","","","8.91361677069524",""
"French Polynesia","PYF","1983","","","","","","","","","","","","","138.572998046875","","","","","","","","-0.299424666045783","-4000000","","","","","","","","","","","","","","138.568800808333","","","","","","","","","","","","","",""
"Qatar","QAT","2018","55.5504504950269","7.41854256529821","233.82","84.5159362819166","564008000000","-6.51782057332722","5.10395347309805","-5.36971955995897","30.684647660097","11.1359648449936","7.19","116.15518806629","3.64","3.45193949167197","753.25","7","","80.4368398194908","80.289769491071","5709065934.06593","-1.19249695204943","-2186263736.26374","1.92151148732468","3522802197.8022","99.9999999999998","12.4144035411605","0.255815382724374","1.52870314893886","","","4.98064264061083","80.4368398194908","928134471000","-90960226461.1169","","3.64","11557967032.967","0.254743003076655","467032967.032967","467032967.032967","2267032967.03297","5324175824.17583","0","28.2","-6.61281887941326","1","","30358280804.0766","4.69637516299305","29070399756.0135"
"Romania","ROU","2008","53.3156467930085","36.9287107052837","244.34","32.248357286843","174087790566","17.4937177869345","1.73787899541176","6.92157749717729","0.517188456797693","33.1686356031335","36.73","89.2704189428403","2.5189","9.51333333333333","","","","35.9147042445964","35.9147042445964","-13354821284.2976","6.37748719516936","13667824244.7472","0.146049022622196","313002960.449577","148.616384250316","16.0155798889218","7.85080255714483","5.47499999999997","","","14.9883333333333","35.9147042445964","206174274847","8604436911.66968","","2.51885833333333","168496822.849984","0.794319906662608","1702335817.56023","","21132360.6081801","705734742.746995","24.7","4.5","-0.88543845281131","","","39768375684.0995","5.12448499595582","36868368259.0995"
"South Asia","SAS","1998","","","","46.2833812684162","","","","","19.5432860670807","","","","","","","","","23.7303482855498","23.7213130038276","","0.639544643782919","3547667680.412","0.020477957854866","113595187.964369","","","9.36424300683233","","","","","23.726439973135","","","","","119937499.329337","2.40488812713465","13340378995.3706","13293257372.3596","-627389510.288611","","","","","","23.6229814643039","","5.22685243029009",""
"El Salvador","SLV","1967","","","","20.0319606718112","195552000.078221","2.16500877706282","3.56384716014533","1.96856975674998","2.21593935757558","2.12530301763761","","1.95482846404949","1","","","","","","19.3480844166718","","","","","","","","1.46691635472384","","","","","20.4318787215511","221088000.088435","20314000.0042528","-44306","2.5000000015","","","","","","","","","","","","54871040","","37000000"
"El Salvador","SLV","2020","36.2912219346834","15.106946343216","","70.1607104214423","17286700990.75","8.87235395107724","5.60735924579547","5.10565184960147","49.5196437718071","1.93863644680206","14.64","110.815038640419","1","","746.21","","113.12064602375","62.1148435702423","58.3241905294187","-201183749.950788","","","0.394976352812331","97317117.6356424","104.971672365709","-0.489796042454969","-0.371590212323993","","","","","58.3241905294187","17537548282.3805","2750831046.0743","","","185782310.02","24.0928003375617","5936157615.33088","5910721445.1","0","261494297.263423","","","","","","3082859548.1397","3.01040344334336","2999443127.1397"
"El Salvador","SLV","1983","","","","38.2631751629619","1341640000.53666","10.853686750174","3.95747965372741","-2.01936741910964","15.1085981890303","9.16151634332535","","8.19551617471809","1","","","","","","32.3105426236716","-28080000","0.800833277292116","28080000","","","","","13.3143177303524","","","","","32.9288497981244","1821440000.72858","-495089466.51009","","2.5","6800000.191","3.29231465287043","115440002.4","92480000","0","-120000","","","","","18.4241464196245","339013745.59766","3.3071285298767","160204695.59766"
"Serbia","SRB","1994","","","","","","","","","","","","1.41343712714647","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"South Sudan","SSD","2011","0.629154780884264","249.635678813646","0.92","11.0260636833344","4912987546.05","","","","-5.1885995931132","","0.75","146.85217571936","2.989","","21.89","","","0.497601393833536","0.497602151610829","","","","","","156.778249885648","38.8333429721931","46.8521757193597","","","","","0.497601393833536","-2061336263.26","6302965324.53","","2.98895","","0","0","","","","","","","","","","",""
"Seychelles","SYC","1993","","","","50.5375468317315","1241000000","23.728813559322","6.71815146330635","22.2731804586241","42.2055709398925","1.78464606181456","","40.2093161463607","5.1815","9.365","","","","7.5175109952761","7.5175109952761","-17832559.2167055","3.97456312629208","18836123.155308","0.211759510827036","1003563.93860247","61.160045872525","4.10201692281942","1.38364779874215","6.3483333333333","","","15.7133333333333","7.5175109952761","1302900000","182307629.639432","","5.18153333333333","57897.9195347581","0.0610844741559558","289489.5971","0","","308788.904185376","","","11.1537862125404","","","35650570.8278653","1.3282374337368","35650570.8278653"
"Europe & Central Asia (IDA & IBRD countries)","TEC","2009","43.6466748907874","14.4572099587462","138.615","49.1105672826446","","","","","1.08571103827847","","24.01","","","","","","","45.5960855375948","44.0267991018598","","3.49335796961956","108658693405.745","1.96895938266716","60181897916.8983","","","3.46672373207794","6.30674946360169","","","","44.0675328074911","","","","","28453176719.5811","1.43898688000049","44273994597.893","25248948422.2156","8368937998.63754","","22.3952380952381","9.59047619047619","","","58.6613046606269","","11.9840212541983",""
"Togo","TGO","1962","","","","11.358020730073","3680000000","","","","-5.586417804737","","","","245.0139","","","","","11.0802430491745","9.87653976528088","","","","","","","","","","","","","11.0802430491745","1780000000","1890000000","-77885","245.013850686544","","","","","","","","","","","","","",""
"Thailand","THA","1977","","","","41.3886733425621","167003300000","19.472314805475","3.70741451128568","6.99929391111006","13.5297395288226","25.0182960723001","","22.8129869621957","20.4001","8","","","","","38.2377688154659","-106077896.182212","0.53630722434201","106077896.182212","0","0","","","7.60126687769027","2.8958333333333","","","10.8958333333333","38.2863437835962","220585100000","21444688349.8383","287226","20.4001029232598","10833278.66","0.227757095747547","45048793.79","0","49019.3605278246","-49019.360527823","","","4.60420553124245","","66.0231573585188","2208114609.30437","4.98528238343941","1812729459.30437"
"Thailand","THA","2003","","8.53637023388078","","111.793292169142","7062321000000","6.24564193777105","4.0377702225365","1.07985663438446","4.95105317338505","5.38298618409538","","80.5873194711431","41.4846","","","","","","94.1345281515536","-4609377096.03489","3.43593844010357","5232270340.1941","0.409042863333424","622893244.159237","102.149549016092","2.1495490160917","1.80434994635721","","","","","94.1346483764401","7736887675772.26","1851485753854.49","","41.4846166666667","","1.05551827994129","1607350389.40425","","1786452799.49058","88254928.3003899","","","","","72.1293890627082","42161780759.8806","5.42849987458567","41076930759.8806"
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","1990","","","","31.0369309582329","","","","","9.14677370948241","","","","","","","","","36.7092142525452","25.5205256667018","","0.278435913188065","1161980880.75561","0.1431065196482","448873713.436803","","","7.54486109699453","","2.71209805415111","14495276","","26.3001976785445","","","","","2774731254.38905","0.785189877088997","2362992086.5548","532180721.140523","392792000.261455","","","","","","8.2490967555659","","6.32035642075504",""
"Trinidad and Tobago","TTO","1997","","","","49.2854669688632","17679042000","11.3291738967383","3.91000179328264","8.92943667870767","7.66805777417223","13.1610028704911","","45.1277959458116","6.2517","6.90916666666667","","","57.5562663956934","33.1290942189586","32.9942794537046","-999347641.846576","17.4170608673158","999347641.846576","-0.313711748028335","-18000000","48.7850308174479","-3.54356763782603","3.62607875843081","8.42416666666663","","","15.3333333333333","33.1290942189586","15814649650","5737596593.51734","-34262","6.25167833333333","","0.526336687968054","30199890.3227853","30199890.3227853","","0","","","19.5703910137174","","","723242005.200132","2.36119729334279","706354686.218212"
"Tuvalu","TUV","2008","","","","","","","","","","","","","1.1922","","","","","","","-1687799.95633287","5.57209544733066","1687799.95633287","","","107.65240721419","3.52346551847478","","","","","","","","","","","1368083.91362031","19.6877596941744","5963465.67753755","708786.576952276","","2248825.46934394","","","","","","","",""
"Tanzania","TZA","2010","4.07023749078981","22.8868642437382","26.3","24.6479152507359","11012660000000","25.4269294111483","2.02087036509912","7.72547048739724","1.80543306524875","10.3569773630284","2.05","100","1395.6249","6.62333333333333","195.08","","","11.7182622749551","11.5045092656832","-1813200000","5.66372789923805","1813200000","","","64.4688606925652","9.42871624976745","6.20015595647402","7.92083333333337","0.67603498689169","308600","14.5441666666667","11.7182622749551","6798432468411.53","6086777614465.92","","1395.625","123023671.666771","1.07541970948367","344287552.637922","332051605.037922","3190703.90625","45622.519361154","0","0","4.67468740583907","","43.9100805779926","3904676571.71261","4.78512504406249","3904676571.71261"
"Virgin Islands (U.S.)","VIR","1969","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Virgin Islands (U.S.)","VIR","1973","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Zimbabwe","ZWE","1971","","","","","","","","","","","","","1","","","","","","","","1.00242514364996","21840000","","","","","","","","","","","","","","0.0007121954299524","","","","","","","","","","","17.4828027130723","41695710","","6050000"
"Africa Western and Central","AFW","1998","","","","14.5847801425679","","","","","5.14489381122071","","","","","","","","","9.01852350335273","8.97132210506351","","1.40176776552778","1897977339.37955","-0.154985546478939","-914922897.382291","","","4.471125438511","","","","","9.01852350335273","","","","","920778220.395877","1.00601127875487","1186080345.45208","","17138689.0181537","","","","","","12.0598702031621","","17.4301444059202",""
"American Samoa","ASM","1990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.2406257971261","21283","","","","","","","","","","","","","","","","","","","",""
"Antigua and Barbuda","ATG","2005","65.1422271960447","7.41442022934908","","94.1405145546705","2600161012","8.84654076810275","7.56375238096153","-0.242707690035169","9.48750590152064","6.59489654679419","","89.4604630843163","2.7","3.85810817971604","","","","60.3059015206372","60.3059015206372","-220963374.074074","21.600329833454","220963374.074074","0","0","99.5939796485003","4.46164257276489","2.09875196709306","7.53582989954556","29.9654817416581","24741","11.3939380792616","60.3059015206372","2084112913","714079034.6761","","2.7","1670140.74074074","1.78945763939175","18305488.8888889","11743729.6296296","","-10528733.3333333","0","0","6.63621147031828","","","127320746.176333","2.05710105891008","127320746.176333"
"Australia","AUS","1963","","","","48.1264319933347","9242200000","10.4588208578839","5.61709508802511","1.17419933173764","18.7664772969173","4.68023568500436","","8.16857440166493","0.8929","","","","","19.3116017496355","19.1876692355759","","","","","","","","0.641025641025639","","","","5.125","19.3116017496355","8232614300.1","1618000000","","0.892856999892857","","","","","62720010.042728","","","","3.27388610030911","","","1842726000","","1634000000"
"Burkina Faso","BFA","1976","","","","13.5215265964661","31552000000","29.7261738343886","","-8.36279911191514","-2.98054695355039","44.1616643368144","","18.9402483259129","238.9505","","","","","13.8870775024875","13.6899457126049","","0.209923296749087","2050000","0.0256004020425716","250000","","","-8.40071877820544","","","","","13.8870775024875","25621000000","11358388089.4324","","238.950494267059","30261497.5","5.22484963197892","51023120.88","","1238750.3148212","","","","","","","","",""
